nombre,edad,observaciones,historial_medico,fotos,tipo_animal_Ave,tipo_animal_Gato,tipo_animal_Perro,tipo_animal_Roedor,raza_Bengalí,raza_Bulldog,raza_Cacatúa,raza_Canario,raza_Cobaya,raza_Conejo,raza_Golden Retriever,raza_Hámster,raza_Jerbo,raza_Labrador,raza_Loro Gris Africano,raza_Maine Coon,raza_Pastor Alemán,raza_Periquito,raza_Persa,raza_Pinzón,raza_Poodle,raza_Ragdoll,raza_Rata,raza_Siamés,tamanio_Grande,tamanio_Mediano,tamanio_Pequeño,temperamento_Activo,temperamento_Nervioso,temperamento_Sociable,temperamento_Tranquilo,tipo_alimentacion_Húmedo,tipo_alimentacion_Mixto,tipo_alimentacion_Seco,ubicacion_Amate,ubicacion_Bami,ubicacion_Bellavista-La Palmera,ubicacion_Centro,ubicacion_Cerro-Amate,ubicacion_El Plantinar,ubicacion_Este-Alcosa-Torreblanca,ubicacion_Huerta del Rey,ubicacion_La Cartuja,ubicacion_Los Remedios,ubicacion_Macarena,ubicacion_Nervión,ubicacion_Padre Pío-Palmete,ubicacion_Pino Montano,ubicacion_Polígono San Pablo,ubicacion_San Jerónimo,ubicacion_San Pablo-Santa Justa,ubicacion_Sur,ubicacion_Triana,necesidades_especiales_False,necesidades_especiales_True,nivel_actividad_Bajo,nivel_actividad_Medio,nivel_actividad_Alto,socializacion_No sociable,socializacion_Sociable con otros animales,socializacion_Sociable con personas
Raúl,13.0,Rem quaerat quae natus sit adipisci sapiente.,Unde libero ab totam iusto est repellendus.,https://dummyimage.com/196x881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Jovita,1.1,Fuga dignissimos tempora corporis sunt tempore quisquam.,Corrupti voluptatibus nihil id sapiente atque impedit.,https://picsum.photos/461/556,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
Fito,14.0,Explicabo fugiat voluptate.,Error sapiente nihil minima totam veniam.,https://dummyimage.com/141x403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
Valentín,1.0,Vitae aperiam eius sapiente harum.,Vero necessitatibus dignissimos.,https://dummyimage.com/415x642,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Merche,14.0,Facilis repudiandae pariatur reiciendis rem.,Nulla similique rerum iusto nam ab deserunt.,https://picsum.photos/1007/874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Graciela,10.0,Consectetur culpa rem mollitia repudiandae.,Nobis nihil quos eos.,https://dummyimage.com/607x370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
Maura,15.0,Nostrum totam rerum perspiciatis quibusdam cumque totam dicta.,Impedit laudantium sit.,https://dummyimage.com/643x48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Isabela,0.4,Consectetur eos recusandae voluptatibus ea voluptate laboriosam exercitationem.,Dolor magnam recusandae magnam.,https://picsum.photos/424/651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Macario,6.0,Minima voluptate ipsum atque quae assumenda id in.,Provident quasi cupiditate eum minus saepe ea.,https://placekitten.com/748/30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Palmira,9.0,Ad provident dignissimos aspernatur.,Non cumque enim harum nam excepturi.,https://dummyimage.com/436x123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Paola,0.9,Unde eius atque officiis.,Officia nostrum at.,https://picsum.photos/281/690,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Quique,1.0,Quidem quos impedit maiores sint quo expedita.,Debitis dignissimos nihil maiores maxime sunt magni.,https://placekitten.com/512/554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Mario,18.0,Placeat accusamus magnam alias vel doloremque.,Sunt necessitatibus fuga assumenda.,https://picsum.photos/718/474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Felisa,5.0,Tenetur magni labore ut debitis magnam.,At fugit cumque sunt ab natus magni consectetur.,https://placekitten.com/870/583,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Olivia,4.0,Placeat animi numquam reiciendis odio.,Harum ipsa maiores optio dolorem eos molestias.,https://dummyimage.com/403x150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Guadalupe,0.8,Dolorem quam et debitis nemo laudantium consectetur velit.,Minima quae quas repellendus rem.,https://dummyimage.com/864x45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Amaya,4.0,Deserunt beatae fugit odio quis animi.,Est quae quaerat ducimus.,https://picsum.photos/9/726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Clementina,2.0,Harum mollitia facilis suscipit facere.,Est magnam illo quod cupiditate placeat aliquid.,https://dummyimage.com/280x308,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
Amaro,1.4,Quaerat mollitia corrupti praesentium fugit suscipit.,Facilis id eveniet repellendus cupiditate.,https://placekitten.com/936/367,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Luna,14.0,Accusamus eos provident quo recusandae distinctio.,Est culpa ipsam harum voluptate fugit.,https://picsum.photos/16/664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
Luna,9.0,Quo ut laudantium deleniti mollitia.,Repellat nesciunt id omnis magni quod dolorem nemo.,https://picsum.photos/1/243,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Asunción,15.0,Provident enim ipsam.,Quibusdam fugiat dolor non debitis placeat commodi.,https://placekitten.com/527/303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Mateo,4.0,Nulla ea praesentium.,Inventore maxime error impedit alias at corrupti rem.,https://placekitten.com/144/139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Gabriela,11.0,Animi aliquid fuga beatae.,Ipsa rerum maxime veniam itaque hic.,https://dummyimage.com/809x36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
Julia,4.0,Adipisci facere occaecati reiciendis.,Est labore inventore minima non dolore.,https://picsum.photos/979/163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Guadalupe,1.9,Corrupti deleniti id aliquid.,Id fugiat itaque quae esse sed.,https://picsum.photos/134/47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
Macarena,12.0,Quod enim officiis eum.,Cum commodi eius atque repudiandae autem.,https://dummyimage.com/158x125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
Amílcar,9.0,Nostrum eaque modi voluptatum corporis.,Enim nihil unde.,https://dummyimage.com/172x31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
Mar,7.0,Cum totam veritatis doloribus nesciunt veritatis.,A porro aut nam inventore delectus.,https://picsum.photos/706/665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
Lope,10.0,Ex rerum consectetur incidunt odio itaque dolores.,Beatae explicabo explicabo aliquid vitae molestias voluptates voluptatem.,https://picsum.photos/558/396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Pepita,19.0,Quaerat amet architecto ex.,Ex expedita eum quaerat.,https://placekitten.com/188/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
Josefa,11.0,Temporibus dignissimos voluptatum quas recusandae autem.,Aperiam facilis commodi eaque laborum.,https://dummyimage.com/95x990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Inocencio,9.0,Esse vitae eius.,Dolores dolorum atque quis aperiam repellat laboriosam nulla.,https://dummyimage.com/214x79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Ligia,1.1,Sint corrupti deleniti ea.,Dicta architecto tempore veritatis doloremque voluptatibus.,https://dummyimage.com/592x199,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Fermín,1.8,Quia aliquid optio libero voluptatibus minima.,Non optio alias nihil laboriosam tenetur non.,https://dummyimage.com/280x223,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Galo,0.30000000000000004,Libero nulla delectus possimus assumenda.,Perspiciatis aut eum dolorum quas adipisci hic.,https://dummyimage.com/111x193,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Nieves,0.6000000000000001,Totam corrupti enim quasi deserunt sint dolor.,Maiores reprehenderit cumque cupiditate voluptatem.,https://picsum.photos/356/385,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
Ibán,9.0,Porro autem odio nostrum ratione.,At error odio quos perferendis animi.,https://picsum.photos/607/481,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Félix,10.0,Soluta atque facilis non laboriosam.,Dolores rerum a officiis eligendi.,https://picsum.photos/331/530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Mercedes,0.1,Atque reprehenderit quae praesentium ut laudantium.,Tenetur aperiam natus voluptates.,https://placekitten.com/566/608,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Oriana,8.0,Eaque quisquam ad non illum.,Nihil soluta necessitatibus maiores.,https://picsum.photos/617/801,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Elvira,8.0,Cupiditate quos eum rerum illo velit officiis possimus.,Consequuntur totam distinctio occaecati ipsum.,https://dummyimage.com/641x469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Jennifer,18.0,Esse enim laudantium blanditiis eaque.,At ut dolorum quam perferendis tempore.,https://picsum.photos/36/989,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
Laura,1.0,Cumque deserunt nemo eum veniam harum dolores.,Hic nesciunt quia deleniti sed.,https://dummyimage.com/131x846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Cecilio,1.2,Neque praesentium sed in corrupti dolorum.,Ab temporibus tempora odio.,https://picsum.photos/186/450,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
Francisco,1.9,Incidunt adipisci laborum libero dolorem suscipit provident.,Sit repellendus quia aliquid.,https://picsum.photos/894/390,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
Luz,0.7000000000000001,Quaerat dolorum ad excepturi molestiae esse.,Dolor itaque odio ea deserunt eaque quasi.,https://dummyimage.com/838x771,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Emma,1.7000000000000002,Tempore eius et eius.,Veritatis quam magni veniam.,https://dummyimage.com/75x484,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Samuel,0.4,Sequi laborum officia officiis voluptatem impedit earum aspernatur.,Cupiditate accusamus nam amet.,https://picsum.photos/657/381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
Epifanio,10.0,Dolores est enim cupiditate porro excepturi sequi ipsa.,Blanditiis iure iure odio adipisci.,https://placekitten.com/239/622,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Fermín,9.0,Ut aperiam maiores nemo repellat dolore.,Est non molestias explicabo.,https://dummyimage.com/903x598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
Nadia,8.0,Natus magni voluptatibus nam doloremque mollitia laborum.,Eos soluta vitae incidunt aliquid.,https://dummyimage.com/607x902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
David,5.0,Provident ipsa deleniti nobis odit.,Error esse neque deleniti reprehenderit perspiciatis.,https://picsum.photos/778/370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Eduardo,18.0,Doloribus maxime voluptas molestias.,Occaecati laboriosam sequi error.,https://placekitten.com/32/209,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Adán,1.6,Harum delectus voluptatibus iusto.,Aspernatur sed dolores aliquid dolore voluptates.,https://picsum.photos/633/837,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
Celestina,8.0,Officia deserunt dolores.,Tempora corrupti iusto dolores laudantium voluptates nemo.,https://placekitten.com/854/650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
Ruperta,1.5,Fuga modi exercitationem corporis quae facilis dolor.,Qui qui cumque est.,https://dummyimage.com/610x212,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ismael,17.0,A culpa voluptate dolor cumque mollitia consequuntur.,Eum cumque incidunt laborum beatae.,https://picsum.photos/447/694,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Macario,11.0,Consequuntur quod eligendi nisi quidem.,Hic accusamus ad vitae.,https://placekitten.com/88/487,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
Cornelio,7.0,Quas odit totam omnis minus.,Molestiae doloribus quasi maiores distinctio rem pariatur.,https://dummyimage.com/794x966,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
Gilberto,10.0,Labore occaecati eos laudantium sit ipsum temporibus.,Hic quis possimus laboriosam consectetur quis.,https://dummyimage.com/503x457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Inés,13.0,Iste totam atque fugit animi est.,Ipsum quidem nisi nisi eaque.,https://picsum.photos/511/133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
Brunilda,5.0,Dolorum numquam laboriosam enim.,Quia quam laborum quidem.,https://dummyimage.com/765x262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Irma,0.1,Consequuntur a quis impedit.,Laudantium dolores dolor delectus.,https://picsum.photos/920/955,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
Anunciación,2.0,Neque reiciendis blanditiis molestiae.,Sunt asperiores qui delectus eum porro distinctio.,https://picsum.photos/695/831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Raúl,10.0,Non quaerat provident placeat occaecati.,Magni eum in omnis fugiat consequuntur.,https://placekitten.com/849/478,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
Felicidad,17.0,Culpa culpa porro necessitatibus dicta.,Amet officiis autem recusandae debitis incidunt.,https://dummyimage.com/951x732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Cebrián,11.0,Soluta rem impedit rem.,Voluptatem autem voluptas dolor nesciunt veniam sint.,https://placekitten.com/937/905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Cipriano,0.30000000000000004,Nam nihil sunt accusamus.,Libero iure sit libero molestias id.,https://dummyimage.com/891x1004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
Marina,18.0,Hic quam architecto aliquid aliquid aliquam odit.,Ipsum recusandae atque reiciendis reiciendis.,https://picsum.photos/253/892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Tadeo,10.0,Laudantium eos perferendis delectus neque officia voluptas hic.,Vero ad dolorem praesentium rerum minima.,https://picsum.photos/904/668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Luz,13.0,Incidunt quod perspiciatis odio.,Fugiat enim molestias possimus laborum modi quas.,https://dummyimage.com/673x668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
